143.19,43.883,198.3,102.39,0.40378
149.53,47.527,205.33,106.79,0.43156
151.62,52.704,207.5,112.05,0.45394
156.52,53.746,211.97,112.62,0.46337
160.75,57.087,215.68,115.4,0.44882
162.35,56.828,218.16,116.12,0.46917
165.34,58.403,220.68,117.17,0.47835
167.18,59.172,221.7,117.04,0.48225
168.36,62.015,223.01,120.02,0.45437
170.23,65.139,226.2,124.58,0.44427
170.55,66.805,227.18,126.96,0.44827
172,67.885,229.52,129.02,0.46253
174.26,69.332,231.45,130.1,0.44943
173.87,69.951,232.11,131.83,0.44757
171.16,69.35,230.29,132.18,0.44566
164.72,67.356,224.79,131.22,0.44263
161.18,68.708,220.82,132.12,0.45132
156.27,68.598,215.84,131.95,0.456
151.41,68.312,210.8,131.45,0.47283
144.91,67.152,204.71,130.73,0.48251
143.09,65.328,204.23,130.35,0.49341
140.51,63.861,203.2,130.5,0.46741
138.3,63.39,202.7,131.79,0.4662
138.32,64.224,204.47,134.41,0.47228
140.8,68.009,207.59,138.83,0.46537
142.76,70.504,210.35,142.15,0.46071
147.25,71.795,215.76,144.37,0.46983
152.13,73.198,220.75,145.87,0.4614
157.45,72.966,225.86,145.42,0.46983
162.8,74.615,231.02,146.87,0.46843
168.01,73.803,236.2,146.01,0.47337
171.64,74.064,238.82,145.23,0.49058
174.15,73.172,240.59,143.57,0.48809
176.99,72.923,242.15,142.02,0.47541
177.86,72.022,243.55,141.63,0.47636
178.44,75.107,242.98,143.5,0.4853
175.86,75.977,240.67,144.65,0.4888
175.4,79.051,238.97,146.41,0.46208
172.56,80.73,236.96,148.89,0.42638
171.58,81.596,234.87,148.6,0.43763
171.42,82.466,233.89,148.6,0.44035
171.98,82.284,233.91,147.84,0.4499
172.41,81.866,233.87,146.92,0.46834
173.67,80.94,234.21,145.03,0.46984
178.02,80.357,237.67,143.58,0.47842
180.58,80.412,240.53,144,0.48733
181.72,80.595,241.59,144.1,0.48111
184.79,82.562,244.92,146.34,0.4883
185.09,84.493,245.06,148.1,0.48978
185.48,85.586,246.4,150.2,0.48986
185.12,85.291,247.05,150.98,0.48738
183.68,85.053,246,151.24,0.48472
179.44,82.236,242.44,149.14,0.48604
176.11,77.313,240.33,145.52,0.49115
174.25,74.697,239.82,144.29,0.48261
171.61,71.372,237.67,141.47,0.48516
170.75,68.372,236.74,138.4,0.47898
168.61,65.178,234.51,135.11,0.47479
168.55,63.934,235.48,134.9,0.47381
168.2,64.625,235.97,136.43,0.483
168.37,68.119,236.49,140.3,0.48552
166.64,74.299,236.14,147.85,0.47965
167.75,80.553,236.59,153.42,0.48575
169.12,83.454,238.85,157.23,0.50393
170.99,82.515,241.16,156.76,0.50205
173.28,78.724,243.69,153.21,0.50339
175.34,72.595,246.44,147.82,0.50515
176.77,67.66,247.68,142.69,0.51036
178.98,64.52,250.42,140.05,0.50567
179.17,62.464,250.4,137.78,0.50202
178.58,60.1,249.48,135.07,0.50282
177.36,59.579,247.8,134.06,0.50205
176.33,62.87,246.29,136.84,0.49943
174.98,66.155,244.82,140,0.4993
174.83,69.643,243.6,142.41,0.50199
174.39,70.618,243.11,143.34,0.49624
169.85,70.427,238.9,143.49,0.49467
163.36,68.679,232.96,142.33,0.48943
157.77,67.13,227.44,140.86,0.48244
152.07,64.849,221.86,138.7,0.47349
146.18,59.457,217.02,134.43,0.46331
137.47,54.834,208.56,130.07,0.45519
132.83,53.255,203.87,128.43,0.44887
129.27,53.809,199.84,128.47,0.44821
128.08,55.877,198.22,130.12,0.46582
125.84,60.212,195.99,134.48,0.47824
125.57,66.16,195.97,140.68,0.47391
125.13,71.227,195.34,145.53,0.47485
125.78,73.043,196.23,147.6,0.47304
128.36,72.12,199.05,146.93,0.47132
134.15,72.587,205.52,148.13,0.46581
139.29,71.717,210.98,147.58,0.46499
144.74,69.451,216.92,145.84,0.46091
152.84,67.628,225.47,144.5,0.46124
153.67,66.906,226.57,144.05,0.46174
152.74,65.772,226.01,143.31,0.45711
148.82,64.427,222.95,142.88,0.45535
144.06,64.368,219.26,143.96,0.45302
138.05,64.212,214.32,144.93,0.45181
131.37,65.657,208.61,147.4,0.45184
122.93,65.924,201.38,148.94,0.43601
114.99,64.648,194.32,148.59,0.42947
107.95,61.203,187.95,145.87,0.42448
100.69,55.488,181.93,141.46,0.41543
93.843,49.65,175.45,136.01,0.40716
88.902,46.427,169.84,132.08,0.4097
88.422,45.755,169.03,131.06,0.40535
87.382,47.066,167.93,132.31,0.41117
87.076,53.081,167.15,137.82,0.41162
85.55,60.051,165.18,144.32,0.4063
83.69,65.241,162.74,148.9,0.41197
80.457,68.979,159.04,152.14,0.41512
74.689,70.812,152.89,153.57,0.41546
68.531,70.161,146.11,152.26,0.423
62.643,68.463,140.04,150.37,0.42579
57.382,64.43,133.98,145.49,0.42572
58.35,60.938,134.29,141.31,0.42756
59.004,57.163,134.27,136.82,0.43535
61.849,57.074,136.38,135.95,0.43311
66.994,57.781,140.73,135.81,0.42917
72.478,62.122,144.9,138.77,0.42844
74.968,66.199,146.32,141.71,0.42763
75.978,68.966,146.97,144.1,0.42582
80.606,70.665,151.39,145.57,0.42283
84.398,72.876,155.07,147.67,0.42114
88.575,73.215,159.65,148.43,0.41994
93.07,69.838,164.58,145.52,0.41205
97.279,64.574,169.5,141.01,0.40447
101.16,55.668,174.63,133.43,0.39845
108.88,48.324,183.37,127.15,0.39858
117.4,43.624,192.83,123.44,0.39918
124.44,43.661,201.12,124.82,0.39738
129.06,48.255,206.3,130,0.4025
130.12,51.203,207.82,133.42,0.40602
132.2,53.314,210.35,136.02,0.40959
133.64,53.931,212.34,137.21,0.41567
135.32,55.538,214.81,139.65,0.41486
134.77,55.55,215.15,140.61,0.41904
133.57,53.844,214.45,139.44,0.42466
135.16,51.771,216.25,137.59,0.42841
136.11,50.198,216.59,135.37,0.43287
135.16,47.581,215.37,132.47,0.43471
136.51,47.427,216.52,132.1,0.4352
135.48,49.498,215.15,133.81,0.43763
135.69,50.573,215.12,134.63,0.43926
135.9,52.496,215.18,136.4,0.44367
135.51,53.308,214.4,136.79,0.45352
136.1,54.093,214.57,137.13,0.45709
136.62,54.479,214.65,137.05,0.45405
139.08,53.609,216.35,135.37,0.45376
141.31,49.867,217.68,130.69,0.45076
144.93,45.413,220.42,125.3,0.45186
150.47,43.099,225.17,122.15,0.45106
154.2,43.171,228.04,121.32,0.45173
156.91,49.162,229.89,126.4,0.45417
157.03,57.046,229.01,133.23,0.45594
155.78,63.746,227.06,139.19,0.45659
156.17,68.636,226.67,143.25,0.46152
155.47,70.506,225.24,144.35,0.46531
151.96,66.816,221.29,140.2,0.46587
151.74,60.861,220.41,133.54,0.46919
156.49,55.825,223.99,127.27,0.46828
162.68,52.88,229.14,123.22,0.46008
167.78,55.181,233.12,124.33,0.4532
167.92,58.409,231.92,126.14,0.45054
168.12,63.538,230.66,129.73,0.45709
164.18,66.518,225.64,131.57,0.464
172,156,196,182,0.50947
165.47,154.53,189.83,180.92,0.51123
159.75,154.09,182.89,179.16,0.49486
151.73,148.85,174.75,173.79,0.50064
147.63,144.72,171.33,170.4,0.49164
147.57,139.47,171,164.85,0.48124
151.63,138.04,175,163.36,0.47819
152.02,140.35,175.73,166.04,0.47097
150.89,143.6,174.38,169.05,0.47292
150.87,146.19,174.53,171.82,0.47114
150.77,148.34,174.05,173.56,0.46074
149.13,149.21,171.96,173.95,0.46923
146.09,150.64,168.82,175.27,0.46327
143.5,150.88,166.19,175.47,0.4747
140.57,147.72,162.82,171.83,0.4501
143.34,143.51,165.97,168.03,0.45369
146.94,141.95,169.04,165.9,0.44633
150.53,140.77,172.17,164.21,0.41596
160.96,145.32,182.44,168.6,0.42172
165.47,149.23,187.83,173.46,0.41519
171.03,150.43,193.14,174.39,0.44446
178.99,148.76,201.06,172.67,0.42144
182.7,147.5,205.79,172.52,0.38957
185.13,146.08,208.2,171.08,0.38383
186.3,144.81,208.95,169.35,0.37338
187.81,142.98,210.02,167.06,0.35711
187.53,138.39,209.26,161.94,0.34522
190.03,134.45,211.34,157.54,0.33272
191.64,132.58,211.77,154.4,0.34823
190.67,131.8,209.85,152.6,0.35076
190.87,132.65,209.58,152.94,0.3461
194.06,138.48,212.74,158.73,0.34271
192.29,144.19,211.52,165.05,0.34482
190.4,148.2,209.32,168.71,0.34279
188.44,149.5,207.8,170.5,0.34017
184.16,147.88,203.84,169.22,0.34748
180.77,143.5,200.37,164.74,0.34153
181.72,138.59,202.16,160.73,0.33726
186.98,133.49,207.19,155.4,0.34371
189.35,132.84,209.38,154.54,0.34987
190.28,134.14,210.19,155.72,0.35855
189.91,136.77,209.27,157.75,0.35528
191.2,139.14,210.1,159.62,0.3722
191.97,140.04,210.77,160.43,0.38026
191.74,140.62,210.65,161.13,0.37817
192.92,142.21,211.95,162.84,0.37194
193.52,143.27,212.31,163.65,0.38785
194.74,143,213.74,163.6,0.40188
195.95,138.8,214.17,158.56,0.39531
195.36,135.28,213.01,154.42,0.39571
200.06,136.25,215.66,153.19,0.39133
200.73,138.18,218.18,157.1,0.41116
199.6,142,216.61,160.45,0.40781
196.17,144.09,213.58,162.98,0.41838
191.89,145.7,209.23,164.51,0.4251
187.77,146.72,204.19,164.53,0.44464
185.01,145.26,201.9,163.58,0.44902
184.04,143.34,200.7,161.42,0.42571
181.08,140.07,198.18,158.62,0.44625
179.49,137.71,195.35,154.91,0.42468
177.36,135.26,192.53,151.72,0.41702
178.32,133.82,192.45,149.15,0.4199
176.79,127.2,191.85,143.54,0.458
178.04,120.49,190.25,133.75,0.39711
177.28,120.56,187.35,131.51,0.37835
172.39,122.71,186.18,137.68,0.374
172.86,126.22,185.31,139.74,0.34237
172.07,128.08,183.68,140.7,0.31439
168.45,133.53,178.96,144.96,0.32699
165.79,137.84,174.51,147.33,0.35448
163.7,138.91,172.45,148.43,0.31568
159.6,138.18,170.89,150.45,0.28614
162.3,139.07,172.6,150.28,0.31875
167.04,139.17,179.02,152.19,0.37338
174.64,139.2,186.59,152.18,0.40247
183.41,140.17,193.59,151.23,0.35861
188.24,140.51,198.9,152.1,0.36161
189.82,140.37,202.7,154.35,0.30769
192.49,142.85,203.75,155.08,0.3004
190.5,143.17,201.9,155.57,0.31613
186.44,137.54,205.64,158.37,0.3239
187.99,133.56,207.35,154.54,0.33267
184.7,131.98,203.17,152,0.38596
181.9,129.68,200.95,150.33,0.39154
171.5,118.42,199.78,149.05,0.38498
167.48,115.01,193.89,143.62,0.40376
170.65,114.77,195.05,141.21,0.3931
170.23,118.8,191.9,142.29,0.41458
171.81,121.9,190.5,142.16,0.41376
172.43,124.43,188.9,142.3,0.43473
171.49,124.98,186.52,141.3,0.43557
175.91,124.41,192.48,142.38,0.40644
176.44,122.52,195.6,143.3,0.39482
178.57,122.67,197.35,143.04,0.39312
179.23,123.33,198.48,144.2,0.39046
180.81,123.41,200.19,144.42,0.39279
178.74,122.23,199.25,144.47,0.38663
178.6,120.52,201.4,145.22,0.38597
177.8,119.9,201.06,145.1,0.37345
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
170,71,212,116,0.602
174.97,61.885,220.66,110.83,0.6024
173.94,61.054,219.86,110.16,0.60142
171.05,53.524,217.1,102.67,0.57619
170.5,48.019,216.82,97.384,0.64065
171.27,43.897,217.31,92.96,0.84191
167.46,38.397,212.91,86.846,0.73955
165.48,41.446,211.17,90.126,0.71966
160.34,45.461,205.43,93.528,0.6184
155.25,47.658,199.98,95.338,0.47131
152.05,47.247,196.93,95.081,0.62154
152.23,48.025,196.28,95.032,0.70466
152.65,48.103,196.7,95.109,0.68214
151.25,49.437,194.35,95.483,0.68761
149.9,50.375,192.08,95.477,0.69308
149.1,50.651,189.52,93.813,0.69059
151.73,48.774,190.75,90.388,0.74564
154.35,50.065,192.88,91.122,0.74632
155.94,53.086,194.34,93.993,0.75702
158.12,57.589,196.05,97.942,0.75042
158.04,62.25,196.52,103.21,0.77708
156.71,65.516,195.21,106.5,0.77484
157.92,68.357,196.39,109.29,0.81388
155.48,67.325,194.01,108.31,0.84497
156.43,61.064,195.86,103.02,0.85302
158.93,52.173,199.37,95.27,0.84006
163.38,46.689,203.34,89.259,0.84153
166.75,49.757,205.96,91.527,0.8107
168.54,54.237,207.9,96.199,0.76622
168.99,59.471,208.09,101.16,0.75073
167.73,61.629,206.61,103.07,0.74593
166.46,63.345,205.08,104.49,0.71907
165.47,65.121,203.81,105.97,0.6841
164.71,66.19,202.28,106.16,0.70058
164.89,64.112,202.75,104.41,0.66432
167.26,64.134,204.42,103.65,0.68379
166.93,64.601,204.23,104.28,0.66648
161.7,62.314,198.95,101.95,0.65199
157,62.582,194.47,102.45,0.63536
154.56,64.061,191.56,103.38,0.63313
149.33,63.047,187.11,103.24,0.63931
143.07,61.854,180.59,101.74,0.60999
138.79,61.102,175.81,100.43,0.60512
133.62,59.606,171.04,99.385,0.59863
129.98,59.315,167.44,99.13,0.58922
132.8,57.765,170.88,98.265,0.57172
134.05,55.328,172.26,95.974,0.55459
135.6,50.199,174.16,91.244,0.58194
140.06,50.626,178.56,91.588,0.60367
142.75,55.1,181.47,96.337,0.58442
145.36,60.937,184.56,102.72,0.57566
149.38,66.05,188.24,107.46,0.59508
156.46,67.51,194.8,108.34,0.59054
163.9,65.53,202.24,106.36,0.60202
168.74,61.839,206.39,101.9,0.51428
170.93,57.075,208.77,97.319,0.53643
174.23,54.001,211.38,93.497,0.53178
177.13,51.415,213.88,90.432,0.5625
178.98,50.399,215.59,89.249,0.5539
179.04,51.096,216.24,90.604,0.56682
177.5,51.919,215.64,92.49,0.57682
176.33,53.551,215.02,94.741,0.58384
175.91,55.513,214.8,96.939,0.59635
171.93,57.841,210.95,99.391,0.57405
169.54,58.977,207.98,99.883,0.53562
169.85,58.681,208.45,99.767,0.47289
166.65,58.624,205.5,99.981,0.51505
167,56.691,205.44,97.629,0.49771
167.12,54.782,205.65,95.837,0.47152
166.87,54.294,205.85,95.84,0.46116
166.77,56.28,205.42,97.432,0.45872
166.72,56.826,205.27,97.859,0.44124
166.2,58.439,204.77,99.498,0.43799
169.25,59.494,207.6,100.33,0.58984
172.36,60.316,210.38,100.77,0.60167
172.81,60.538,210.75,100.91,0.60851
172.49,61.31,209.94,101.15,0.59764
174.26,62.393,211.61,102.12,0.6423
172.5,65.294,209.47,104.58,0.62886
167.36,70.152,204.4,109.5,0.64699
167.09,74.915,204.25,114.41,0.66805
168.41,78.588,205.81,118.36,0.66156
168.23,82.959,205.7,122.8,0.63685
165.41,84.652,202.49,124.04,0.61174
161.57,82.803,199.4,123.05,0.63374
161.7,80.071,200.12,120.99,0.70104
163.84,78.54,202.78,120.04,0.68577
161.25,76.123,200.41,117.87,0.91364
162.86,72.52,201.88,114.08,0.90869
165.78,71.47,204.79,113.03,0.86019
168.72,72.139,207.21,113.12,0.79635
172.48,73.101,210.72,113.8,0.73171
175.66,73.559,214,114.37,0.72903
176.72,73.925,215.13,114.82,0.75019
179.21,74.457,217.95,115.74,0.73697
181.06,73.374,219.76,114.62,0.71847
181.64,68.946,220.3,110.15,0.69576
181.05,66.907,219.51,107.88,0.75667
177.92,65.263,215.61,105.35,0.82054
173.89,62.201,211.74,102.46,0.78186
169.4,62.954,207.26,103.23,0.72055
163.78,65.955,201.98,106.6,0.66352
158.77,68.909,196.85,109.42,0.63015
154.28,69.881,192.53,110.59,0.61086
151.16,71.679,189.21,112.18,0.59938
146.59,72.949,184.26,113.01,0.58815
142.48,73.441,180.08,113.45,0.62754
142.23,73.636,179.36,113.11,0.64472
138.87,71.032,176.14,110.68,0.6549
139.76,66.433,177.11,106.15,0.68159
142.68,65.423,179.67,104.74,0.71344
144.73,67.015,181.86,106.46,0.73638
147.27,71.145,184.62,110.87,0.78072
151.08,75.429,188.8,115.55,0.80144
156.9,80.911,194.24,120.61,0.75166
161.92,84.19,198.95,123.53,0.72162
167.31,84.098,204.16,123.23,0.71055
170.25,81.817,207.26,121.14,0.71905
176.45,78.258,214.34,118.56,0.73778
183.76,76.197,221.23,116.03,0.73894
186.79,76.054,224.63,116.32,0.72568
189.94,79.134,227.35,118.93,0.72431
191.44,83.744,228.42,123.04,0.68861
192.02,86.844,228.58,125.65,0.61145
189.54,88.539,225.37,126.53,0.5298
185.57,87.382,221.51,125.48,0.45027
180.99,85.084,217.13,123.4,0.40282
179.28,82.551,215.37,120.82,0.38804
177.44,82.229,214.21,121.26,0.42704
173.91,82.051,210.97,121.42,0.46844
172.69,81.077,210.15,120.91,0.44891
173.84,80.353,211.35,120.24,0.51082
172.68,80.507,210.25,120.45,0.52186
170.76,81.53,207.74,120.79,0.52832
168,81.698,205.39,121.43,0.55175
165.49,81.072,203.35,121.32,0.55968
164.79,80.333,202.65,120.6,0.60985
165.06,81.201,202.43,120.92,0.68164
164.75,80.822,202.34,120.8,0.70682
165.27,78.958,202.84,118.92,0.6801
166.9,77.092,204.41,117,0.66687
169.17,75.792,206.83,115.86,0.66283
172.45,75.428,210.11,115.48,0.6483
177.67,76.98,215.78,117.54,0.79419
183.17,79.498,221.48,120.26,0.61417
